NodeID,PacketNo,Iteration,RSSI,AbsTime,RecordedTime
0,4,91,-68,0549701,00000000
0,5,91,-66,0549730,00000000
0,6,91,-66,0549760,00000000
0,7,91,-67,0549789,00000000
0,8,91,-68,0549819,00000000
0,9,91,-67,0549848,00000000
0,0,92,-59,0550187,00000000
0,1,92,-60,0550217,00000000
0,2,92,-60,0550246,00000000
0,3,92,-61,0550276,00000000
0,4,92,-61,0550305,00000000
0,5,92,-62,0550335,00000000
0,6,92,-62,0550364,00000000
0,7,92,-60,0550394,00000000
0,8,92,-60,0550423,00000000
0,9,92,-61,0550453,00000000
0,0,93,-56,0550792,00000000
0,1,93,-55,0550821,00000000
0,2,93,-54,0550851,00000000
0,3,93,-54,0550880,00000000
0,4,93,-54,0550910,00000000
0,5,93,-54,0550939,00000000
0,6,93,-54,0550969,00000000
0,7,93,-54,0550998,00000000
0,8,93,-54,0551028,00000000
0,9,93,-55,0551058,00000000
0,0,94,-57,0551396,00000000
0,1,94,-57,0551426,00000000
0,2,94,-56,0551455,00000000
0,3,94,-56,0551485,00000000
0,4,94,-56,0551514,00000000
0,5,94,-56,0551544,00000000
0,6,94,-56,0551573,00000000
0,7,94,-56,0551603,00000000
0,8,94,-55,0551633,00000000
0,9,94,-55,0551662,00000000
0,0,95,-56,0552001,00000000
0,1,95,-56,0552030,00000000
0,2,95,-56,0552060,00000000
0,3,95,-56,0552089,00000000
0,4,95,-56,0552119,00000000
0,5,95,-56,0552148,00000000
0,6,95,-56,0552178,00000000
0,7,95,-56,0552207,00000000
0,8,95,-56,0552237,00000000
0,9,95,-56,0552267,00000000
0,0,96,-57,0552605,00000000
0,1,96,-57,0552635,00000000
0,2,96,-57,0552664,00000000
0,3,96,-56,0552694,00000000
0,4,96,-56,0552723,00000000
0,5,96,-56,0552753,00000000
0,6,96,-55,0552783,00000000
0,7,96,-55,0552812,00000000
0,8,96,-55,0552842,00000000
0,9,96,-55,0552871,00000000
0,0,97,-55,0553210,00000000
0,1,97,-55,0553239,00000000
0,2,97,-55,0553269,00000000
0,3,97,-56,0553298,00000000
0,4,97,-55,0553328,00000000
0,5,97,-55,0553357,00000000
0,6,97,-55,0553387,00000000
0,7,97,-55,0553417,00000000
0,8,97,-56,0553446,00000000
0,9,97,-56,0553476,00000000
0,0,98,-56,0553814,00000000
0,1,98,-56,0553844,00000000
0,2,98,-55,0553873,00000000
0,3,98,-55,0553903,00000000
0,4,98,-55,0553932,00000000
0,5,98,-54,0553962,00000000
0,6,98,-54,0553992,00000000
0,7,98,-54,0554021,00000000
0,8,98,-54,0554051,00000000
0,9,98,-54,0554080,00000000
0,0,99,-55,0554419,00000000
0,1,99,-55,0554448,00000000
0,2,99,-55,0554478,00000000
0,3,99,-55,0554507,00000000
0,4,99,-56,0554537,00000000
0,5,99,-56,0554567,00000000
0,6,99,-56,0554596,00000000
0,7,99,-55,0554626,00000000
0,8,99,-55,0554655,00000000
0,9,99,-56,0554685,00000000
0,0,100,-55,0555023,00000000
0,1,100,-55,0555053,00000000
0,2,100,-55,0555082,00000000
0,3,100,-55,0555112,00000000
0,4,100,-55,0555142,00000000
0,5,100,-55,0555171,00000000
0,6,100,-55,0555201,00000000
0,7,100,-55,0555230,00000000
0,8,100,-55,0555260,00000000
0,9,100,-55,0555289,00000000
0,0,101,-55,0555628,00000000
0,1,101,-55,0555657,00000000
0,2,101,-55,0555687,00000000
0,3,101,-55,0555717,00000000
0,4,101,-55,0555746,00000000
0,5,101,-55,0555776,00000000
0,6,101,-55,0555805,00000000
0,7,101,-55,0555835,00000000
0,8,101,-55,0555864,00000000
0,9,101,-55,0555894,00000000
0,0,102,-55,0556232,00000000
0,1,102,-55,0556262,00000000
0,2,102,-55,0556292,00000000
0,3,102,-55,0556321,00000000
0,4,102,-55,0556351,00000000
0,5,102,-55,0556380,00000000
0,6,102,-55,0556410,00000000
0,7,102,-56,0556439,00000000
0,8,102,-55,0556469,00000000
0,9,102,-55,0556498,00000000
0,0,103,-55,0556837,00000000
0,1,103,-55,0556867,00000000
0,2,103,-55,0556896,00000000
0,3,103,-55,0556926,00000000
0,4,103,-56,0556955,00000000
0,5,103,-55,0556985,00000000
0,6,103,-55,0557014,00000000
0,7,103,-55,0557044,00000000
0,8,103,-55,0557073,00000000
0,9,103,-55,0557103,00000000
0,0,104,-56,0557442,00000000
0,1,104,-55,0557471,00000000
0,2,104,-55,0557501,00000000
0,3,104,-55,0557530,00000000
0,4,104,-55,0557560,00000000
0,5,104,-55,0557589,00000000
0,6,104,-55,0557619,00000000
0,7,104,-55,0557648,00000000
0,8,104,-55,0557678,00000000
0,9,104,-55,0557708,00000000
0,0,105,-55,0558046,00000000
0,1,105,-55,0558076,00000000
0,2,105,-55,0558105,00000000
0,3,105,-55,0558135,00000000
0,4,105,-55,0558164,00000000
0,5,105,-55,0558194,00000000
0,6,105,-55,0558223,00000000
0,7,105,-55,0558253,00000000
0,8,105,-55,0558283,00000000
0,9,105,-55,0558312,00000000
0,0,106,-55,0558651,00000000
0,1,106,-55,0558680,00000000
0,2,106,-55,0558710,00000000
0,3,106,-55,0558739,00000000
0,4,106,-55,0558769,00000000
0,5,106,-55,0558798,00000000
0,6,106,-55,0558828,00000000
0,7,106,-55,0558858,00000000
0,8,106,-55,0558887,00000000
0,9,106,-55,0558917,00000000
0,0,107,-55,0559255,00000000
0,1,107,-55,0559285,00000000
0,2,107,-55,0559314,00000000
0,3,107,-55,0559344,00000000
0,4,107,-55,0559373,00000000
0,5,107,-55,0559403,00000000
0,6,107,-55,0559433,00000000
0,7,107,-55,0559462,00000000
0,8,107,-55,0559492,00000000
0,9,107,-55,0559521,00000000
0,0,108,-55,0559860,00000000
0,1,108,-55,0559889,00000000
0,2,108,-55,0559919,00000000
0,3,108,-55,0559948,00000000
0,4,108,-55,0559978,00000000
0,5,108,-55,0560008,00000000
0,6,108,-55,0560037,00000000
0,7,108,-55,0560067,00000000
0,8,108,-55,0560096,00000000
0,9,108,-55,0560126,00000000
0,0,109,-55,0560464,00000000
0,1,109,-55,0560494,00000000
0,2,109,-55,0560523,00000000
0,3,109,-55,0560553,00000000
0,4,109,-55,0560582,00000000
0,5,109,-55,0560612,00000000
0,6,109,-55,0560642,00000000
0,7,109,-55,0560671,00000000
0,8,109,-55,0560701,00000000
0,9,109,-55,0560730,00000000
0,0,110,-55,0561069,00000000
0,1,110,-55,0561098,00000000
0,2,110,-55,0561128,00000000
0,3,110,-55,0561157,00000000
0,4,110,-55,0561187,00000000
0,5,110,-55,0561217,00000000
0,6,110,-55,0561246,00000000
0,7,110,-55,0561276,00000000
0,8,110,-55,0561305,00000000
0,9,110,-55,0561335,00000000
0,0,111,-55,0561673,00000000
0,1,111,-55,0561703,00000000
0,2,111,-55,0561733,00000000
0,3,111,-55,0561762,00000000
0,4,111,-55,0561792,00000000
0,5,111,-55,0561821,00000000
0,6,111,-55,0561851,00000000
0,7,111,-55,0561880,00000000
0,8,111,-55,0561910,00000000
0,9,111,-55,0561939,00000000
0,0,112,-56,0562278,00000000
0,1,112,-56,0562307,00000000
0,2,112,-56,0562337,00000000
0,3,112,-56,0562367,00000000
0,4,112,-56,0562396,00000000
0,5,112,-56,0562426,00000000
0,6,112,-56,0562455,00000000
0,7,112,-56,0562485,00000000
0,8,112,-56,0562514,00000000
0,9,112,-56,0562544,00000000
0,0,113,-56,0562882,00000000
0,1,113,-56,0562912,00000000
0,2,113,-56,0562942,00000000
0,3,113,-56,0562971,00000000
0,4,113,-56,0563001,00000000
0,5,113,-57,0563030,00000000
0,6,113,-57,0563060,00000000
0,7,113,-56,0563089,00000000
0,8,113,-56,0563119,00000000
0,9,113,-57,0563148,00000000
0,0,114,-56,0563487,00000000
0,1,114,-56,0563517,00000000
0,2,114,-56,0563546,00000000
0,3,114,-56,0563576,00000000
0,4,114,-56,0563605,00000000
0,5,114,-56,0563635,00000000
0,6,114,-57,0563664,00000000
0,7,114,-57,0563694,00000000
0,8,114,-57,0563723,00000000
0,9,114,-57,0563753,00000000
0,0,115,-57,0564092,00000000
0,1,115,-57,0564121,00000000
0,2,115,-56,0564151,00000000
0,3,115,-56,0564180,00000000
0,4,115,-55,0564210,00000000
0,5,115,-55,0564239,00000000
0,6,115,-54,0564269,00000000
0,7,115,-54,0564298,00000000
0,8,115,-54,0564328,00000000
0,9,115,-54,0564358,00000000
0,0,116,-56,0564696,00000000
0,1,116,-56,0564726,00000000
0,2,116,-57,0564755,00000000
0,3,116,-58,0564785,00000000
0,4,116,-58,0564814,00000000
0,5,116,-58,0564844,00000000
0,6,116,-58,0564873,00000000
0,7,116,-58,0564903,00000000
0,8,116,-59,0564933,00000000
0,9,116,-60,0564962,00000000
0,0,117,-61,0565301,00000000
0,1,117,-61,0565330,00000000
0,2,117,-61,0565360,00000000
0,3,117,-61,0565389,00000000
0,4,117,-60,0565419,00000000
0,5,117,-60,0565449,00000000
0,6,117,-59,0565478,00000000
0,7,117,-59,0565508,00000000
0,8,117,-58,0565537,00000000
0,9,117,-58,0565567,00000000
0,0,118,-58,0565905,00000000
0,1,118,-56,0565935,00000000
0,2,118,-55,0565964,00000000
0,3,118,-54,0565994,00000000
0,4,118,-54,0566023,00000000
0,5,118,-53,0566053,00000000
0,6,118,-53,0566083,00000000
0,7,118,-54,0566112,00000000
0,8,118,-54,0566142,00000000
0,9,118,-54,0566171,00000000
0,0,119,-54,0566510,00000000
0,1,119,-54,0566539,00000000
0,2,119,-54,0566569,00000000
0,3,119,-54,0566599,00000000
0,4,119,-54,0566628,00000000
0,5,119,-54,0566658,00000000
0,6,119,-54,0566687,00000000
0,7,119,-54,0566717,00000000
0,8,119,-54,0566746,00000000
0,9,119,-54,0566776,00000000
0,0,120,-54,0567114,00000000
0,1,120,-54,0567144,00000000
0,2,120,-54,0567174,00000000
0,3,120,-54,0567203,00000000
0,4,120,-54,0567233,00000000
0,5,120,-54,0567262,00000000
0,6,120,-54,0567292,00000000
0,7,120,-54,0567321,00000000
0,8,120,-54,0567351,00000000
0,9,120,-54,0567380,00000000
0,0,121,-54,0567719,00000000
0,1,121,-54,0567748,00000000
0,2,121,-54,0567778,00000000
0,3,121,-54,0567808,00000000
0,4,121,-54,0567837,00000000
0,5,121,-54,0567867,00000000
0,6,121,-54,0567896,00000000
0,7,121,-54,0567926,00000000
0,8,121,-54,0567955,00000000
0,9,121,-54,0567985,00000000
0,0,122,-54,0568323,00000000
0,1,122,-54,0568353,00000000
0,2,122,-54,0568383,00000000
0,3,122,-54,0568412,00000000
0,4,122,-54,0568442,00000000
0,5,122,-54,0568471,00000000
0,6,122,-54,0568501,00000000
0,7,122,-54,0568530,00000000
0,8,122,-54,0568560,00000000
0,9,122,-54,0568589,00000000
0,0,123,-54,0568928,00000000
0,1,123,-54,0568958,00000000
0,2,123,-54,0568987,00000000
0,3,123,-54,0569017,00000000
0,4,123,-54,0569046,00000000
0,5,123,-54,0569076,00000000
0,6,123,-54,0569105,00000000
0,7,123,-54,0569135,00000000
0,8,123,-54,0569164,00000000
0,9,123,-54,0569194,00000000
0,0,124,-54,0569533,00000000
0,1,124,-54,0569562,00000000
0,2,124,-54,0569592,00000000
0,3,124,-54,0569621,00000000
0,4,124,-54,0569651,00000000
0,5,124,-54,0569680,00000000
0,6,124,-54,0569710,00000000
0,7,124,-54,0569739,00000000
0,8,124,-54,0569769,00000000
0,9,124,-54,0569799,00000000
0,0,125,-54,0570137,00000000
0,1,125,-54,0570167,00000000
0,2,125,-54,0570196,00000000
0,3,125,-54,0570226,00000000
0,4,125,-54,0570255,00000000
0,5,125,-54,0570285,00000000
0,6,125,-54,0570314,00000000
0,7,125,-54,0570344,00000000
0,8,125,-54,0570374,00000000
0,9,125,-54,0570403,00000000
0,0,126,-54,0570742,00000000
0,1,126,-54,0570771,00000000
0,2,126,-54,0570801,00000000
0,3,126,-54,0570830,00000000
0,4,126,-54,0570860,00000000
0,5,126,-54,0570889,00000000
0,6,126,-54,0570919,00000000
0,7,126,-54,0570949,00000000
0,8,126,-54,0570978,00000000
0,9,126,-54,0571008,00000000
0,0,127,-54,0571346,00000000
0,1,127,-54,0571376,00000000
0,2,127,-54,0571405,00000000
0,3,127,-54,0571435,00000000
0,4,127,-54,0571464,00000000
0,5,127,-54,0571494,00000000
0,6,127,-54,0571524,00000000
0,7,127,-54,0571553,00000000
0,8,127,-54,0571583,00000000
0,9,127,-54,0571612,00000000
0,0,128,-54,0571951,00000000
0,1,128,-54,0571980,00000000
0,2,128,-54,0572010,00000000
0,3,128,-54,0572039,00000000
0,4,128,-54,0572069,00000000
0,5,128,-54,0572099,00000000
0,6,128,-54,0572128,00000000
0,7,128,-54,0572158,00000000
0,8,128,-54,0572187,00000000
0,9,128,-54,0572217,00000000
0,0,129,-54,0572555,00000000
0,1,129,-54,0572585,00000000
0,2,129,-54,0572614,00000000
0,3,129,-54,0572644,00000000
0,4,129,-54,0572674,00000000
0,5,129,-54,0572703,00000000
0,6,129,-54,0572733,00000000
0,7,129,-54,0572762,00000000
0,8,129,-54,0572792,00000000
0,9,129,-54,0572821,00000000
0,0,130,-54,0573160,00000000
0,1,130,-54,0573189,00000000
0,2,130,-54,0573219,00000000
0,3,130,-54,0573248,00000000
0,4,130,-54,0573278,00000000
0,5,130,-54,0573308,00000000
0,6,130,-54,0573337,00000000
0,7,130,-54,0573367,00000000
0,8,130,-54,0573396,00000000
0,9,130,-54,0573426,00000000
0,0,131,-54,0573764,00000000
0,1,131,-54,0573794,00000000
0,2,131,-54,0573823,00000000
0,3,131,-54,0573853,00000000
0,4,131,-54,0573883,00000000
0,5,131,-54,0573912,00000000
0,6,131,-54,0573942,00000000
0,7,131,-54,0573971,00000000
0,8,131,-54,0574001,00000000
0,9,131,-54,0574030,00000000
0,0,132,-54,0574369,00000000
0,1,132,-54,0574398,00000000
0,2,132,-54,0574428,00000000
0,3,132,-54,0574458,00000000
0,4,132,-54,0574487,00000000
0,5,132,-54,0574517,00000000
0,6,132,-54,0574546,00000000
0,7,132,-54,0574576,00000000
0,8,132,-54,0574605,00000000
0,9,132,-54,0574635,00000000
0,0,133,-54,0574973,00000000
0,1,133,-54,0575003,00000000
0,2,133,-54,0575033,00000000
0,3,133,-54,0575062,00000000
0,4,133,-54,0575092,00000000
0,5,133,-54,0575121,00000000
0,6,133,-54,0575151,00000000
0,7,133,-54,0575180,00000000
0,8,133,-54,0575210,00000000
0,9,133,-54,0575239,00000000
0,0,134,-54,0575578,00000000
0,1,134,-54,0575608,00000000
0,2,134,-54,0575637,00000000
0,3,134,-54,0575667,00000000
0,4,134,-54,0575696,00000000
0,5,134,-54,0575726,00000000
0,6,134,-54,0575755,00000000
0,7,134,-54,0575785,00000000
0,8,134,-54,0575814,00000000
0,9,134,-54,0575844,00000000
0,0,135,-54,0576183,00000000
0,1,135,-54,0576212,00000000
0,2,135,-54,0576242,00000000
0,3,135,-54,0576271,00000000
0,4,135,-54,0576301,00000000
0,5,135,-54,0576330,00000000
0,6,135,-54,0576360,00000000
0,7,135,-54,0576389,00000000
0,8,135,-54,0576419,00000000
0,9,135,-54,0576449,00000000
0,0,136,-54,0576787,00000000
0,1,136,-54,0576817,00000000
0,2,136,-54,0576846,00000000
0,3,136,-54,0576876,00000000
0,4,136,-54,0576905,00000000
0,5,136,-54,0576935,00000000
0,6,136,-54,0576964,00000000
0,7,136,-54,0576994,00000000
0,8,136,-54,0577024,00000000
0,9,136,-54,0577053,00000000
0,0,137,-54,0577392,00000000
0,1,137,-54,0577421,00000000
0,2,137,-54,0577451,00000000
0,3,137,-54,0577480,00000000
0,4,137,-54,0577510,00000000
0,5,137,-54,0577539,00000000
0,6,137,-54,0577569,00000000
0,7,137,-54,0577598,00000000
0,8,137,-54,0577628,00000000
0,9,137,-54,0577658,00000000
0,0,138,-54,0577996,00000000
0,1,138,-54,0578026,00000000
0,2,138,-54,0578055,00000000
0,3,138,-54,0578085,00000000
0,4,138,-54,0578114,00000000
0,5,138,-54,0578144,00000000
0,6,138,-54,0578173,00000000
0,7,138,-54,0578203,00000000
0,8,138,-54,0578233,00000000
0,9,138,-54,0578262,00000000
0,0,139,-54,0578601,00000000
0,1,139,-54,0578630,00000000
0,2,139,-54,0578660,00000000
0,3,139,-54,0578689,00000000
0,4,139,-54,0578719,00000000
0,5,139,-54,0578749,00000000
0,6,139,-54,0578778,00000000
0,7,139,-54,0578808,00000000
0,8,139,-54,0578837,00000000
0,9,139,-54,0578867,00000000
0,0,140,-54,0579205,00000000
0,1,140,-54,0579235,00000000
0,2,140,-54,0579264,00000000
0,3,140,-54,0579294,00000000
0,4,140,-54,0579323,00000000
0,5,140,-54,0579353,00000000
0,6,140,-54,0579383,00000000
0,7,140,-54,0579412,00000000
0,8,140,-54,0579442,00000000
0,9,140,-54,0579471,00000000
0,0,141,-54,0579810,00000000
0,1,141,-54,0579839,00000000
0,2,141,-54,0579869,00000000
0,3,141,-54,0579898,00000000
0,4,141,-54,0579928,00000000
0,5,141,-54,0579958,00000000
0,6,141,-54,0579987,00000000
0,7,141,-54,0580017,00000000
0,8,141,-54,0580046,00000000
0,9,141,-54,0580076,00000000
0,0,142,-54,0580414,00000000
0,1,142,-54,0580444,00000000
0,2,142,-54,0580474,00000000
0,3,142,-54,0580503,00000000
0,4,142,-54,0580533,00000000
0,5,142,-54,0580562,00000000
0,6,142,-54,0580592,00000000
0,7,142,-54,0580621,00000000
0,8,142,-54,0580651,00000000
0,9,142,-54,0580680,00000000
0,0,143,-54,0581019,00000000
0,1,143,-54,0581048,00000000
0,2,143,-54,0581078,00000000
0,3,143,-54,0581108,00000000
0,4,143,-54,0581137,00000000
0,5,143,-54,0581167,00000000
0,6,143,-54,0581196,00000000
0,7,143,-54,0581226,00000000
0,8,143,-54,0581255,00000000
0,9,143,-54,0581285,00000000
0,0,144,-54,0581623,00000000
0,1,144,-54,0581653,00000000
0,2,144,-54,0581683,00000000
0,3,144,-54,0581712,00000000
0,4,144,-54,0581742,00000000
0,5,144,-54,0581771,00000000
0,6,144,-54,0581801,00000000
0,7,144,-54,0581830,00000000
0,8,144,-54,0581860,00000000
0,9,144,-54,0581889,00000000
0,0,145,-54,0582228,00000000
0,1,145,-54,0582258,00000000
0,2,145,-54,0582287,00000000
0,3,145,-54,0582317,00000000
0,4,145,-54,0582346,00000000
0,5,145,-54,0582376,00000000
0,6,145,-54,0582405,00000000
0,7,145,-54,0582435,00000000
0,8,145,-54,0582464,00000000
0,9,145,-54,0582494,00000000
0,0,146,-54,0582833,00000000
0,1,146,-54,0582862,00000000
0,2,146,-54,0582892,00000000
0,3,146,-54,0582921,00000000
0,4,146,-54,0582951,00000000
0,5,146,-54,0582980,00000000
0,6,146,-54,0583010,00000000
0,7,146,-54,0583040,00000000
0,8,146,-54,0583069,00000000
0,9,146,-54,0583099,00000000
0,0,147,-54,0583437,00000000
0,1,147,-54,0583467,00000000
0,2,147,-54,0583496,00000000
0,3,147,-54,0583526,00000000
0,4,147,-54,0583555,00000000
0,5,147,-54,0583585,00000000
0,6,147,-54,0583615,00000000
0,7,147,-54,0583644,00000000
0,8,147,-54,0583674,00000000
0,9,147,-54,0583703,00000000
0,0,148,-54,0584042,00000000
0,1,148,-54,0584071,00000000
0,2,148,-54,0584101,00000000
0,3,148,-54,0584130,00000000
0,4,148,-54,0584160,00000000
0,5,148,-54,0584189,00000000
0,6,148,-54,0584219,00000000
0,7,148,-54,0584249,00000000
0,8,148,-54,0584278,00000000
0,9,148,-54,0584308,00000000
0,0,149,-54,0584646,00000000
0,1,149,-54,0584676,00000000
0,2,149,-54,0584705,00000000
0,3,149,-54,0584735,00000000
0,4,149,-54,0584764,00000000
0,5,149,-54,0584794,00000000
0,6,149,-54,0584824,00000000
0,7,149,-54,0584853,00000000
0,8,149,-54,0584883,00000000
0,9,149,-54,0584912,00000000
0,0,150,-54,0585251,00000000
0,1,150,-54,0585280,00000000
0,2,150,-54,0585310,00000000
0,3,150,-54,0585339,00000000
0,4,150,-54,0585369,00000000
0,5,150,-54,0585399,00000000
0,6,150,-54,0585428,00000000
0,7,150,-54,0585458,00000000
0,8,150,-54,0585487,00000000
0,9,150,-54,0585517,00000000
0,0,151,-53,0585855,00000000
0,1,151,-53,0585885,00000000
0,2,151,-53,0585914,00000000
0,3,151,-53,0585944,00000000
0,4,151,-54,0585974,00000000
0,5,151,-54,0586003,00000000
0,6,151,-54,0586033,00000000
0,7,151,-54,0586062,00000000
0,8,151,-54,0586092,00000000
0,9,151,-55,0586121,00000000
0,0,152,-55,0586460,00000000
0,1,152,-55,0586489,00000000
0,2,152,-55,0586519,00000000
0,3,152,-55,0586549,00000000
0,4,152,-55,0586578,00000000
0,5,152,-56,0586608,00000000
0,6,152,-56,0586637,00000000
0,7,152,-56,0586667,00000000
0,8,152,-55,0586696,00000000
0,9,152,-55,0586726,00000000
0,0,153,-54,0587064,00000000
0,1,153,-54,0587094,00000000
0,2,153,-54,0587124,00000000
0,3,153,-54,0587153,00000000
0,4,153,-54,0587183,00000000
0,5,153,-54,0587212,00000000
0,6,153,-54,0587242,00000000
0,7,153,-54,0587271,00000000
0,8,153,-54,0587301,00000000
0,9,153,-54,0587330,00000000
0,0,154,-55,0587669,00000000
0,1,154,-54,0587699,00000000
0,2,154,-54,0587728,00000000
0,3,154,-55,0587758,00000000
0,4,154,-55,0587787,00000000
0,5,154,-55,0587817,00000000
0,6,154,-55,0587846,00000000
0,7,154,-55,0587876,00000000
0,8,154,-55,0587905,00000000
0,9,154,-55,0587935,00000000
0,0,155,-57,0588274,00000000
0,1,155,-58,0588303,00000000
0,2,155,-58,0588333,00000000
0,3,155,-58,0588362,00000000
0,4,155,-58,0588392,00000000
0,5,155,-58,0588421,00000000
0,6,155,-58,0588451,00000000
0,7,155,-58,0588481,00000000
0,8,155,-58,0588510,00000000
0,9,155,-58,0588540,00000000
